225396_at,retinoblastoma binding protein 4,RBBP4,,,,
225397_at,chromosome 15 open reading frame 57,C15orf57,,,,
225398_at,RNA pseudouridylate synthase domain containing 4,RPUSD4,,,,
225399_at,TSEN15 tRNA splicing endonuclease subunit,TSEN15,,,,
225400_at,TSEN15 tRNA splicing endonuclease subunit,TSEN15,,,,
225401_at,chromosome 1 open reading frame 85,C1orf85,,,,
225402_at,TP53 regulating kinase,TP53RK,,,,
225403_at,ribonuclease P/MRP 25kDa subunit-like,RPP25L,,,,
225404_at,small integral membrane protein 12,SMIM12,,,,
225405_at,heterogeneous nuclear ribonucleoprotein U-like 2,HNRNPUL2,,,,
225406_at,twisted gastrulation BMP signaling modulator 1,TWSG1,,,,
225407_at,myelin basic protein,MBP,,,,
225408_at,myelin basic protein,MBP,,,,
225409_at,cytochrome c oxidase assembly factor 5,COA5,,,,
225410_at,cytochrome c oxidase assembly factor 5,COA5,,,,
225411_at,transmembrane protein 87B,TMEM87B,,,,
225412_at,transmembrane protein 87B,TMEM87B,,,,
225413_at,up-regulated during skeletal muscle growth 5 homolog (mouse),USMG5,,,,
225414_at,ring finger protein 149,RNF149,,,,
225415_at,"deltex 3 like, E3 ubiquitin ligase",DTX3L,,,,
225416_at,"ring finger protein, LIM domain interacting",RLIM,,,,
225417_at,enhancer of polycomb homolog 1 (Drosophila),EPC1,,,,
225418_at,poliovirus receptor-related 2 (herpesvirus entry mediator B),PVRL2,,,,
225419_at,M-phase specific PLK1 interacting protein,MPLKIP,,,,
225420_at,"glycerol-3-phosphate acyltransferase, mitochondrial",GPAM,,,,
225421_at,peptidase M20 domain containing 2,PM20D2,,,,
225422_at,cell division cycle 26,CDC26,,,,
225423_x_at,mitochondrial ribosomal protein L41,MRPL41,,,,
225424_at,"glycerol-3-phosphate acyltransferase, mitochondrial",GPAM,,,,
225425_s_at,mitochondrial ribosomal protein L41,MRPL41,,,,
225426_at,"protein phosphatase 6, catalytic subunit",PPP6C,,,,
225427_s_at,apolipoprotein A-I binding protein,APOA1BP,,,,
225428_s_at,DEAD (Asp-Glu-Ala-Asp) box polypeptide 54,DDX54,,,,
225429_at,"protein phosphatase 6, catalytic subunit",PPP6C,,,,
225430_at,"glutamyl-tRNA(Gln) amidotransferase, subunit C",GATC,,,,
225431_x_at,peptidase M20 domain containing 2,PM20D2,,,,
225432_s_at,CSRP2 binding protein /// PET117 homolog (S. cerevisiae),CSRP2BP ,,,,
225433_at,"general transcription factor IIA, 1, 19/37kDa",GTF2A1,,,,
225434_at,death effector domain containing 2,DEDD2,,,,
225435_at,"signal sequence receptor, alpha",SSR1,,,,
225436_at,abhydrolase domain containing 17C,ABHD17C,,,,
225437_s_at,BRCA1-associated ATM activator 1,BRAT1,,,,
225438_at,NudC domain containing 1,NUDCD1,,,,
225439_at,NudC domain containing 1,NUDCD1,,,,
225440_at,1-acylglycerol-3-phosphate O-acyltransferase 3,AGPAT3,,,,
225441_x_at,"N(alpha)-acetyltransferase 38, NatC auxiliary subunit",NAA38,,,,
225442_at,discoidin domain receptor tyrosine kinase 2,DDR2,,,,
225443_at,decapping mRNA 1A,DCP1A,,,,
225444_at,ubinuclein 2,UBN2,,,,
225445_at,ubinuclein 2,UBN2,,,,
225446_at,bromodomain and WD repeat domain containing 1,BRWD1,,,,
225447_at,glycerol-3-phosphate dehydrogenase 2 (mitochondrial),GPD2,,,,
225448_at,"N-ethylmaleimide-sensitive factor attachment protein, gamma",NAPG,,,,
225449_at,retinol dehydrogenase 13 (all-trans/9-cis),RDH13,,,,
225450_at,angiomotin like 1,AMOTL1,,,,
225451_at,GRIP1 associated protein 1,GRIPAP1,,,,
225452_at,mediator complex subunit 1,MED1,,,,
225453_x_at,coiled-coil domain containing 124,CCDC124,,,,
225454_at,coiled-coil domain containing 124,CCDC124,,,,
225455_at,transcriptional adaptor 1,TADA1,,,,
225456_at,mediator complex subunit 1,MED1,,,,
225457_s_at,long intergenic non-protein coding RNA 263 /// uncharacterized LOC25845,LINC00263 ,,,,
225458_at,uncharacterized LOC25845,PP7080,,,,
225459_at,angiomotin like 1,AMOTL1,,,,
225460_at,SEC22 vesicle trafficking protein homolog C (S. cerevisiae),SEC22C,,,,
225461_at,euchromatic histone-lysine N-methyltransferase 1,EHMT1,,,,
225462_at,transmembrane protein 128,TMEM128,,,,
225463_x_at,G protein-coupled receptor 89A /// G protein-coupled receptor 89B,GPR89A ,,,,
225464_at,FERM domain containing 6,FRMD6,,,,
225465_at,"membrane associated guanylate kinase, WW and PDZ domain containing 1",MAGI1,,,,
225466_at,protein associated with topoisomerase II homolog 1 (yeast),PATL1,,,,
225467_s_at,retinol dehydrogenase 13 (all-trans/9-cis),RDH13,,,,
225468_at,protein associated with topoisomerase II homolog 1 (yeast),PATL1,,,,
225469_at,LYR motif containing 5,LYRM5,,,,
225470_at,nucleoporin 35kDa,NUP35,,,,
225471_s_at,v-akt murine thymoma viral oncogene homolog 2,AKT2,,,,
225472_at,G patch domain and ankyrin repeats 1,GPANK1,,,,
225473_at,"suppressor of glucose, autophagy associated 1",SOGA1,,,,
225474_at,"membrane associated guanylate kinase, WW and PDZ domain containing 1",MAGI1,,,,
225475_at,"mesoderm induction early response 1, transcriptional regulator",MIER1,,,,
225476_at,G patch domain and ankyrin repeats 1,GPANK1,,,,
225477_s_at,"nuclear receptor subfamily 2, group C, member 2",NR2C2,,,,
225478_at,malignant fibrous histiocytoma amplified sequence 1,MFHAS1,,,,
225479_at,leucine rich repeat containing 58,LRRC58,,,,
225480_at,chromosome 1 open reading frame 122,C1orf122,,,,
225481_at,FERM domain containing 6,FRMD6,,,,
225482_at,kinesin family member 1A,KIF1A,,,,
225483_at,vacuolar protein sorting 26 homolog B (S. pombe),VPS26B,,,,
225484_at,centrosomal protein 41kDa,CEP41,,,,
225485_at,centrosomal protein 41kDa,CEP41,,,,
225486_at,"AT rich interactive domain 2 (ARID, RFX-like)",ARID2,,,,
225487_at,transmembrane protein 18,TMEM18,,,,
225488_at,derlin 1,DERL1,,,,
225489_at,transmembrane protein 18,TMEM18,,,,
225490_at,"AT rich interactive domain 2 (ARID, RFX-like)",ARID2,,,,
225491_at,"solute carrier family 1 (glial high affinity glutamate transporter), member 2",SLC1A2,,,,
225492_at,transmembrane protein 33,TMEM33,,,,
225493_at,cyclin T1,CCNT1,,,,
225494_at,"dynein, light chain, LC8-type 2",DYNLL2,,,,
225495_x_at,"growth arrest and DNA-damage-inducible, gamma interacting protein 1",GADD45GIP1,,,,
225496_s_at,synaptotagmin-like 2,SYTL2,,,,
225497_at,arginyltransferase 1,ATE1,,,,
225498_at,charged multivesicular body protein 4B,CHMP4B,,,,
225499_at,"Ral GTPase activating protein, alpha subunit 2 (catalytic)",RALGAPA2,,,,
225500_x_at,SR-related CTD-associated factor 1,SCAF1,,,,
225501_at,PHD finger protein 6,PHF6,,,,
225502_at,dedicator of cytokinesis 8,DOCK8,,,,
225503_at,dehydrogenase/reductase (SDR family) X-linked,DHRSX,,,,
225504_at,homeobox containing 1,HMBOX1,,,,
225505_s_at,PC-esterase domain containing 1A,PCED1A,,,,
225506_at,KIAA1468,KIAA1468,,,,
225507_at,PNN-interacting serine/arginine-rich protein,PNISR,,,,
225508_at,KIAA1468,KIAA1468,,,,
225509_at,SAP30-like,SAP30L,,,,
225510_at,OAF homolog (Drosophila),OAF,,,,
225511_at,"G protein-coupled receptor, class C, group 5, member B",GPRC5B,,,,
225512_at,zinc finger and BTB domain containing 38,ZBTB38,,,,
225513_at,secernin 2,SCRN2,,,,
225514_at,NOP9 nucleolar protein,NOP9,,,,
225515_s_at,ribosomal protein L7-like 1 /// WAC antisense RNA 1 (head to head),RPL7L1 ,,,,
225516_at,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 2",SLC7A2,,,,
225517_at,zinc finger protein 770,ZNF770,,,,
225518_x_at,,,,,,
225519_at,"protein phosphatase 4, regulatory subunit 2",PPP4R2,,,,
225520_at,"monofunctional C1-tetrahydrofolate synthase, mitochondrial-like /// monofunctional C1-tetrahydrofolate synthase, mitochondrial-like /// methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like",LOC100996643 ,,,,
225521_at,anaphase promoting complex subunit 7,ANAPC7,,,,
225522_at,AP2 associated kinase 1,AAK1,,,,
225523_at,coiled-coil domain containing 142 /// mitochondrial ribosomal protein L53,CCDC142 ,,,,
225524_at,anthrax toxin receptor 2,ANTXR2,,,,
225525_at,KIAA1671,KIAA1671,,,,
225526_at,"muskelin 1, intracellular mediator containing kelch motifs",MKLN1,,,,
225527_at,"CCAAT/enhancer binding protein (C/EBP), gamma",CEBPG,,,,
225528_at,importin 8,IPO8,,,,
225529_at,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 3",ACAP3,,,,
225530_at,MOB kinase activator 3A,MOB3A,,,,
225531_at,Cdk5 and Abl enzyme substrate 1,CABLES1,,,,
225532_at,Cdk5 and Abl enzyme substrate 1,CABLES1,,,,
225533_at,PHD finger protein 19,PHF19,,,,
225534_at,small integral membrane protein 19,SMIM19,,,,
225535_s_at,translocase of inner mitochondrial membrane 23 homolog (yeast) /// translocase of inner mitochondrial membrane 23 homolog B (yeast),TIMM23 ,,,,
225536_at,transmembrane protein 54,TMEM54,,,,
225537_at,trafficking protein particle complex 6B,TRAPPC6B,,,,
225538_at,"zinc finger, CCHC domain containing 9",ZCCHC9,,,,
225539_at,zinc finger and BTB domain containing 21,ZBTB21,,,,
225540_at,microtubule-associated protein 2,MAP2,,,,
225541_at,ribosomal protein L22-like 1,RPL22L1,,,,
225542_at,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 3",ACAP3,,,,
225543_at,"general transcription factor IIIC, polypeptide 4, 90kDa",GTF3C4,,,,
225544_at,T-box 3,TBX3,,,,
225545_at,eukaryotic elongation factor-2 kinase /// eukaryotic elongation factor 2 kinase-like,EEF2K ,,,,
225546_at,eukaryotic elongation factor-2 kinase /// eukaryotic elongation factor 2 kinase-like,EEF2K ,,,,
225547_at,"small nucleolar RNA host gene 6 (non-protein coding) /// small nucleolar RNA, C/D box 87",SNHG6 ,,,,
225548_at,shroom family member 3,SHROOM3,,,,
225549_at,DEAD (Asp-Glu-Ala-Asp) box helicase 6,DDX6,,,,
225550_at,"consortin, connexin sorting protein",CNST,,,,
225551_at,"consortin, connexin sorting protein",CNST,,,,
225552_x_at,aurora kinase A interacting protein 1,AURKAIP1,,,,
225553_at,cornichon family AMPA receptor auxiliary protein 1,CNIH1,,,,
225554_s_at,anaphase promoting complex subunit 7,ANAPC7,,,,
225555_x_at,aurora kinase A interacting protein 1,AURKAIP1,,,,
225556_at,VMA21 vacuolar H+-ATPase homolog (S. cerevisiae),VMA21,,,,
225557_at,cysteine-serine-rich nuclear protein 1,CSRNP1,,,,
225558_at,G protein-coupled receptor kinase interacting ArfGAP 2,GIT2,,,,
225559_at,coiled-coil domain containing 174,CCDC174,,,,
225560_at,protein-O-mannosyltransferase 2,POMT2,,,,
225561_at,selenoprotein T,SELT,,,,
225562_at,RAS p21 protein activator 3,RASA3,,,,
225563_at,PAN3 poly(A) specific ribonuclease subunit,PAN3,,,,
225564_at,spermatogenesis associated 13,SPATA13,,,,
225565_at,cAMP responsive element binding protein 1,CREB1,,,,
225566_at,neuropilin 2,NRP2,,,,
225567_at,"Homo sapiens cDNA FLJ41776 fis, clone IMR322013053. /// long intergenic non-protein coding RNA 984",AL832909 ,,,,
225568_at,transmembrane protein 141,TMEM141,,,,
225569_at,argonaute RISC catalytic component 2 /// cancer susceptibility candidate 7 (non-protein coding) ///,AGO2 ,,,,
225570_at,"solute carrier family 41 (magnesium transporter), member 1",SLC41A1,,,,
225571_at,leukemia inhibitory factor receptor alpha,LIFR,,,,
225572_at,cAMP responsive element binding protein 1,CREB1,,,,
225573_at,"acyl-CoA dehydrogenase family, member 11 /// nephronophthisis 3 (adolescent) /// NPHP3-ACAD11 readthrough (NMD candidate)",ACAD11 ,,,,
225574_at,RWD domain containing 4,RWDD4,,,,
225575_at,leukemia inhibitory factor receptor alpha,LIFR,,,,
225576_at,glycoprotein integral membrane 1,GINM1,,,,
225577_at,HLA complex group 18 (non-protein coding),HCG18,,,,
225578_at,mitotic spindle organizing protein 1,MZT1,,,,
225579_at,PQ loop repeat containing 3,PQLC3,,,,
225580_at,mitochondrial ribosomal protein L50,MRPL50,,,,
225581_s_at,mitochondrial ribosomal protein L50,MRPL50,,,,
225582_at,"inositol 1,4,5-trisphosphate receptor interacting protein",ITPRIP,,,,
225583_at,UDP-glucuronate decarboxylase 1,UXS1,,,,
225584_at,HLA complex group 18 (non-protein coding),HCG18,,,,
225585_at,"RAP2A, member of RAS oncogene family",RAP2A,,,,
225586_at,diphthamide biosynthesis 7,DPH7,,,,
225587_at,transmembrane protein 129,TMEM129,,,,
225588_s_at,transmembrane protein 129,TMEM129,,,,
225589_at,SH3 domain containing ring finger 1,SH3RF1,,,,
225590_at,SH3 domain containing ring finger 1,SH3RF1,,,,
225591_at,F-box protein 25,FBXO25,,,,
225592_at,nurim (nuclear envelope membrane protein),NRM,,,,
225593_at,"LSM10, U7 small nuclear RNA associated",LSM10,,,,
225594_at,CREB/ATF bZIP transcription factor,CREBZF,,,,
225595_at,CREB/ATF bZIP transcription factor,CREBZF,,,,
225596_at,kinesin light chain 4,KLC4,,,,
225597_at,"solute carrier family 45, member 4",SLC45A4,,,,
225598_at,"solute carrier family 45, member 4",SLC45A4,,,,
225599_s_at,triple QxxK/R motif containing,TRIQK,,,,
225600_at,triple QxxK/R motif containing,TRIQK,,,,
225601_at,high mobility group box 3,HMGB3,,,,
225602_at,GLI pathogenesis-related 2,GLIPR2,,,,
225603_s_at,triple QxxK/R motif containing,TRIQK,,,,
225604_s_at,GLI pathogenesis-related 2,GLIPR2,,,,
225605_at,tumor protein p53 inducible protein 13,TP53I13,,,,
225606_at,BCL2-like 11 (apoptosis facilitator),BCL2L11,,,,
225607_at,coiled-coil domain containing 43,CCDC43,,,,
225608_at,uncharacterized LOC101929304 /// sorting nexin 29,LOC101929304 ,,,,
225609_at,glutathione reductase,GSR,,,,
225610_at,"ubiquitin-like with PHD and ring finger domains 2, E3 ubiquitin protein ligase",UHRF2,,,,
225611_at,microtubule associated serine/threonine kinase family member 4,MAST4,,,,
225612_s_at,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5",B3GNT5,,,,
225613_at,microtubule associated serine/threonine kinase family member 4,MAST4,,,,
225614_at,serum amyloid A-like 1,SAAL1,,,,
225615_at,intermediate filament family orphan 2,IFFO2,,,,
225616_at,SPRY domain containing 4,SPRYD4,,,,
225617_at,outer dense fiber of sperm tails 2,ODF2,,,,
225618_at,Rho GTPase activating protein 27,ARHGAP27,,,,
225619_at,"SLAIN motif family, member 1",SLAIN1,,,,
225620_at,"RAB35, member RAS oncogene family",RAB35,,,,
225621_at,"ALG2, alpha-1,3/1,6-mannosyltransferase",ALG2,,,,
225622_at,phosphoprotein membrane anchor with glycosphingolipid microdomains 1,PAG1,,,,
225623_at,CLOCK-interacting pacemaker,CIPC,,,,
225624_at,uncharacterized LOC101929304 /// sorting nexin 29,LOC101929304 ,,,,
225625_at,"alkB, alkylation repair homolog 2 (E. coli)",ALKBH2,,,,
225626_at,phosphoprotein membrane anchor with glycosphingolipid microdomains 1,PAG1,,,,
225627_s_at,cache domain containing 1,CACHD1,,,,
225628_s_at,"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6",MLLT6,,,,
225629_s_at,zinc finger and BTB domain containing 4,ZBTB4,,,,
225630_at,endonuclease/exonuclease/phosphatase family domain containing 1,EEPD1,,,,
225631_at,endonuclease/exonuclease/phosphatase family domain containing 1,EEPD1,,,,
225632_s_at,"ISY1-RAB43 readthrough /// RAB43, member RAS oncogene family",ISY1-RAB43 ,,,,
225633_at,dpy-19-like 3 (C. elegans),DPY19L3,,,,
225634_at,"zinc finger CCCH-type, antiviral 1",ZC3HAV1,,,,
225635_s_at,endogenous Bornavirus-like nucleoprotein 3,EBLN3,,,,
225636_at,"signal transducer and activator of transcription 2, 113kDa",STAT2,,,,
225637_at,differentially expressed in FDCP 8 homolog (mouse),DEF8,,,,
225638_at,cytochrome c oxidase assembly factor 6 homolog (S. cerevisiae),COA6,,,,
225639_at,src kinase associated phosphoprotein 2,SKAP2,,,,
225640_at,endogenous Bornavirus-like nucleoprotein 3,EBLN3,,,,
225641_at,myocyte enhancer factor 2D,MEF2D,,,,
225642_at,"KTI12 homolog, chromatin associated (S. cerevisiae) /// thioredoxin domain containing 12 (endoplasmic reticulum)",KTI12 ,,,,
225643_at,mitogen-activated protein kinase 1 interacting protein 1-like,MAPK1IP1L,,,,
225644_at,coiled-coil domain containing 117,CCDC117,,,,
225645_at,ets homologous factor,EHF,,,,
225646_at,cathepsin C,CTSC,,,,
225647_s_at,cathepsin C,CTSC,,,,
225648_at,serine/threonine kinase 35,STK35,,,,
225649_s_at,serine/threonine kinase 35,STK35,,,,
225650_at,sterile alpha motif domain containing 1,SAMD1,,,,
225651_at,ubiquitin-conjugating enzyme E2E 2,UBE2E2,,,,
225652_at,"FERM, RhoGEF and pleckstrin domain protein 2",FARP2,,,,
225653_at,"transforming growth factor, beta receptor associated protein 1",TGFBRAP1,,,,
225654_at,nuclear receptor binding SET domain protein 1,NSD1,,,,
225655_at,ubiquitin-like with PHD and ring finger domains 1,UHRF1,,,,
225656_at,EF-hand domain (C-terminal) containing 1,EFHC1,,,,
225657_at,NCBP2 antisense RNA 2 (head to head),NCBP2-AS2,,,,
225658_at,speckle-type POZ protein-like,SPOPL,,,,
225659_at,speckle-type POZ protein-like,SPOPL,,,,
225660_at,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A",SEMA6A,,,,
225661_at,"interferon (alpha, beta and omega) receptor 1",IFNAR1,,,,
225662_at,sterile alpha motif and leucine zipper containing kinase AZK,ZAK,,,,
225663_at,acyl-CoA binding domain containing 5,ACBD5,,,,
225664_at,"collagen, type XII, alpha 1",COL12A1,,,,
225665_at,sterile alpha motif and leucine zipper containing kinase AZK,ZAK,,,,
225666_at,transmembrane and tetratricopeptide repeat containing 4,TMTC4,,,,
225667_s_at,"family with sequence similarity 84, member A",FAM84A,,,,
225668_at,"family with sequence similarity 173, member B",FAM173B,,,,
225669_at,"interferon (alpha, beta and omega) receptor 1",IFNAR1,,,,
225670_at,"family with sequence similarity 173, member B",FAM173B,,,,
225671_at,spinster homolog 2 (Drosophila),SPNS2,,,,
225672_at,golgin A2,GOLGA2,,,,
225673_at,myeloid-associated differentiation marker,MYADM,,,,
225674_at,B-cell receptor-associated protein 29,BCAP29,,,,
225675_at,transmembrane protein 260,TMEM260,,,,
225676_s_at,DDB1 and CUL4 associated factor 13,DCAF13,,,,
225677_at,B-cell receptor-associated protein 29,BCAP29,,,,
225678_at,polymerase (RNA) III (DNA directed) polypeptide H (22.9kD),POLR3H,,,,
225679_at,"N(alpha)-acetyltransferase 30, NatC catalytic subunit",NAA30,,,,
225680_at,leucine-rich repeats and WD repeat domain containing 1 /// microRNA 4467,LRWD1 ,,,,
225681_at,collagen triple helix repeat containing 1,CTHRC1,,,,
225682_s_at,polymerase (RNA) III (DNA directed) polypeptide H (22.9kD),POLR3H,,,,
225683_x_at,phosphohistidine phosphatase 1,PHPT1,,,,
225684_at,spindle and kinetochore associated complex subunit 2,SKA2,,,,
225685_at,CDC42 effector protein (Rho GTPase binding) 3,CDC42EP3,,,,
225686_at,spindle and kinetochore associated complex subunit 2,SKA2,,,,
225687_at,"family with sequence similarity 83, member D",FAM83D,,,,
225688_s_at,"pleckstrin homology-like domain, family B, member 2",PHLDB2,,,,
225689_at,"protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)",POMGNT2,,,,
225690_at,cyclin-dependent kinase 12,CDK12,,,,
225691_at,cyclin-dependent kinase 12,CDK12,,,,
225692_at,calmodulin binding transcription activator 1,CAMTA1,,,,
225693_s_at,calmodulin binding transcription activator 1,CAMTA1,,,,
225694_at,cyclin-dependent kinase 12,CDK12,,,,
225695_at,"solute carrier family 35, member F6",SLC35F6,,,,
225696_at,COP9 signalosome subunit 7B,COPS7B,,,,
225697_at,cyclin-dependent kinase 12,CDK12,,,,
225698_at,EPB41L4A antisense RNA 1,EPB41L4A-AS1,,,,
225699_at,"uncharacterized LOC101928927 /// small nucleolar RNA host gene 15 (non-protein coding) /// small nucleolar RNA, H/ACA box 9",LOC101928927 ,,,,
225700_at,glucocorticoid induced transcript 1,GLCCI1,,,,
225701_at,AT-hook transcription factor,AKNA,,,,
225702_at,chromosome 8 open reading frame 76,C8orf76,,,,
225703_at,fibrosin-like 1,FBRSL1,,,,
225704_at,fibrosin-like 1,FBRSL1,,,,
225705_at,centrosomal protein 95kDa,CEP95,,,,
225706_at,glucocorticoid induced transcript 1,GLCCI1,,,,
225707_at,ADP-ribosylation factor-like 6 interacting protein 6,ARL6IP6,,,,
225708_at,mediator complex subunit 29,MED29,,,,
225709_at,ADP-ribosylation factor-like 6 interacting protein 6,ARL6IP6,,,,
225710_at,"guanine nucleotide binding protein (G protein), beta polypeptide 4",GNB4,,,,
225711_at,ADP-ribosylation factor-like 6 interacting protein 6,ARL6IP6,,,,
225712_at,gem (nuclear organelle) associated protein 5,GEMIN5,,,,
225713_at,serine/threonine kinase 11 interacting protein,STK11IP,,,,
225714_s_at,,,,,,
225715_at,"regulatory associated protein of MTOR, complex 1",RPTOR,,,,
225716_at,BRI3 binding protein,BRI3BP,,,,
225717_at,KIAA1715,KIAA1715,,,,
225718_at,KIAA1715,KIAA1715,,,,
225719_s_at,mitochondrial ribosomal protein L55,MRPL55,,,,
225720_at,synaptopodin 2,SYNPO2,,,,
225721_at,synaptopodin 2,SYNPO2,,,,
225722_at,microRNA 3658 /// uridine-cytidine kinase 2,MIR3658 ,,,,
225723_at,coiled-coil domain containing 167,CCDC167,,,,
225724_at,uncharacterized LOC379025,FLJ31306,,,,
225725_at,"zinc finger, matrin-type 3",ZMAT3,,,,
225726_s_at,"pleckstrin homology domain containing, family H (with MyTH4 domain) member 1",PLEKHH1,,,,
225727_at,"pleckstrin homology domain containing, family H (with MyTH4 domain) member 1",PLEKHH1,,,,
225728_at,sorbin and SH3 domain containing 2,SORBS2,,,,
225729_at,chromosome 6 open reading frame 89,C6orf89,,,,
225730_s_at,THUMP domain containing 3,THUMPD3,,,,
225731_at,ankyrin repeat domain 50,ANKRD50,,,,
225732_at,kelch-like family member 42,KLHL42,,,,
225733_at,"UDP-Gal:betaGal beta 1,3-galactosyltransferase polypeptide 6",B3GALT6,,,,
225734_at,F-box protein 22,FBXO22,,,,
225735_at,ankyrin repeat domain 50,ANKRD50,,,,
225736_at,F-box protein 22,FBXO22,,,,
225737_s_at,F-box protein 22,FBXO22,,,,
225738_at,Rap guanine nucleotide exchange factor (GEF) 1,RAPGEF1,,,,
225739_at,RAB11 family interacting protein 4 (class II),RAB11FIP4,,,,
225740_x_at,"MDM4, p53 regulator",MDM4,,,,
225741_at,THUMP domain containing 3,THUMPD3,,,,
225742_at,"MDM4, p53 regulator",MDM4,,,,
225743_at,RNA pseudouridylate synthase domain containing 3,RPUSD3,,,,
225744_at,"zinc finger, DHHC-type containing 8",ZDHHC8,,,,
225745_at,low density lipoprotein receptor-related protein 6,LRP6,,,,
225746_at,RAB11 family interacting protein 4 (class II),RAB11FIP4,,,,
225747_at,coenzyme Q10 homolog A (S. cerevisiae),COQ10A,,,,
225748_at,LTV1 ribosome biogenesis factor,LTV1,,,,
225749_at,chromosome 16 open reading frame 91,C16orf91,,,,
225750_at,ERO1-like (S. cerevisiae),ERO1L,,,,
225751_at,RNA binding motif protein 17,RBM17,,,,
225752_at,non imprinted in Prader-Willi/Angelman syndrome 1,NIPA1,,,,
225753_at,zinc finger protein 513,ZNF513,,,,
225754_at,"adaptor-related protein complex 1, gamma 1 subunit",AP1G1,,,,
225755_at,kelch domain containing 8B,KLHDC8B,,,,
225756_at,"LOC400927-CSNK1E readthrough /// casein kinase 1, epsilon",CSNK1E ,,,,
225757_s_at,"calmin (calponin-like, transmembrane)",CLMN,,,,
225758_s_at,"tubulin, gamma complex associated protein 6",TUBGCP6,,,,
225759_x_at,"calmin (calponin-like, transmembrane)",CLMN,,,,
225760_at,"Myb-like, SWIRM and MPN domains 1",MYSM1,,,,
225761_at,PAP associated domain containing 4,PAPD4,,,,
225762_x_at,"RNA, 45S pre-ribosomal 5",RNA45S5,,,,
225763_at,RCSD domain containing 1,RCSD1,,,,
225764_at,ets variant 6,ETV6,,,,
225765_at,transportin 1,TNPO1,,,,
225766_s_at,transportin 1,TNPO1,,,,
225767_at,"RNA, 45S pre-ribosomal 5",RNA45S5,,,,
225768_at,"nuclear receptor subfamily 1, group D, member 2",NR1D2,,,,
225769_at,component of oligomeric golgi complex 6,COG6,,,,
225770_at,ring finger and SPRY domain containing 1,RSPRY1,,,,
225771_at,"adaptor-related protein complex 1, gamma 1 subunit",AP1G1,,,,
225772_s_at,cytochrome c oxidase assembly homolog 14 (S. cerevisiae),COX14,,,,
225773_at,ring finger and SPRY domain containing 1,RSPRY1,,,,
225774_at,ring finger and SPRY domain containing 1,RSPRY1,,,,
225775_at,tetraspanin 33,TSPAN33,,,,
225776_at,"RNA binding motif, single stranded interacting protein 2",RBMS2,,,,
225777_at,suppressor APC domain containing 2,SAPCD2,,,,
225778_at,"RNA binding motif, single stranded interacting protein 2",RBMS2,,,,
225779_at,"solute carrier family 27 (fatty acid transporter), member 4",SLC27A4,,,,
225780_at,"DNA-damage inducible 1 homolog 2 (S. cerevisiae) /// regulatory solute carrier protein, family 1, member 1",DDI2 ,,,,
225781_at,mitogen-activated protein kinase 9,MAPK9,,,,
225782_at,methionine sulfoxide reductase B3,MSRB3,,,,
225783_at,ubiquitin-conjugating enzyme E2F (putative),UBE2F,,,,
225784_s_at,"zinc finger, C4H2 domain containing",ZC4H2,,,,
225785_at,receptor accessory protein 3,REEP3,,,,
225786_at,HNRNPU antisense RNA 1,HNRNPU-AS1,,,,
225787_at,ubiquitin-conjugating enzyme E2F (putative),UBE2F,,,,
225788_at,ribosomal RNA processing 36 homolog (S. cerevisiae),RRP36,,,,
225789_at,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3",AGAP3,,,,
225790_at,methionine sulfoxide reductase B3,MSRB3,,,,
225791_at,ubiquitin-conjugating enzyme E2F (putative),UBE2F,,,,
225792_at,hook microtubule-tethering protein 1,HOOK1,,,,
225793_at,Lix1 homolog (mouse)-like,LIX1L,,,,
225794_s_at,single-pass membrane protein with aspartate-rich tail 1,SMDT1,,,,
225795_at,single-pass membrane protein with aspartate-rich tail 1,SMDT1,,,,
225796_at,PX domain containing serine/threonine kinase,PXK,,,,
225797_at,mitochondrial ribosomal protein L54,MRPL54,,,,
225798_at,JAZF zinc finger 1,JAZF1,,,,
225799_at,long intergenic non-protein coding RNA 152 /// uncharacterized LOC101930489 /// MIR4435-1 host gene (non-protein coding),LINC00152 ,,,,
225800_at,JAZF zinc finger 1,JAZF1,,,,
225801_at,F-box protein 32,FBXO32,,,,
225802_at,"topoisomerase (DNA) I, mitochondrial",TOP1MT,,,,
225803_at,F-box protein 32,FBXO32,,,,
225804_at,cytochrome b5 domain containing 2,CYB5D2,,,,
225805_at,heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A),HNRNPU,,,,
225806_at,ajuba LIM protein,AJUBA,,,,
225807_at,ajuba LIM protein,AJUBA,,,,
225808_at,methyltransferase like 23,METTL23,,,,
225809_at,prostate androgen-regulated mucin-like protein 1,PARM1,,,,
225810_at,myotubularin related protein 10,MTMR10,,,,
225811_at,chromosome 11 open reading frame 58,C11orf58,,,,
